V,T
45.1700,3.1150
45.1600,3.1150
45.1700,3.1140
45.1700,3.1140
45.1700,3.1150
45.1700,3.1150
45.1500,3.1140
45.1600,3.1140
45.1600,3.1160
45.1800,3.1150
45.1900,3.1150
45.1600,3.1140
45.1900,3.1140
45.1800,3.1170
45.1700,3.1150
45.1600,3.1150
45.1500,3.1150
45.1500,3.1150
45.1600,3.1150
45.1600,3.1140
45.1500,3.1150
45.1500,3.1140
45.1500,3.1150
45.1500,3.1150
45.1500,3.1140
45.1500,3.1140
45.1500,3.1140
45.1500,3.1140
45.1500,3.1120
45.1500,3.1120
45.1500,3.1110
45.1500,3.1110
45.1500,3.1120
45.1500,3.1120
45.1500,3.1120
45.1500,3.1120
45.1500,3.1100
45.1500,3.1090
45.1500,3.1100
45.1400,3.1110
45.1400,3.1120
45.1400,3.1110
45.1500,3.1140
45.1400,3.1140
45.1400,3.1110
45.1400,3.1120
45.1400,3.1100
45.1400,3.1120
45.1400,3.1140
45.1400,3.1120
45.1400,3.1150
45.1400,3.1120
45.1400,3.1120
45.1400,3.1120
45.1400,3.1110
45.1400,3.1110
45.1400,3.1100
45.1300,3.1100
45.1300,3.1100
45.1300,3.1100
45.1300,3.1090
45.1300,3.1100
45.1300,3.1090
45.1300,3.1090
45.1300,3.1090
45.1300,3.1100
45.1300,3.1100
45.1300,3.1100
45.1300,3.1110
45.1300,3.1110
45.1300,3.1090
45.1300,3.1090
45.1200,3.1100
45.1200,3.1100
45.1300,3.1090
45.1300,3.1100
45.1200,3.1100
45.1200,3.1090
45.1200,3.1090
45.1200,3.1060
45.1200,3.1070
45.1200,3.1090
45.1200,3.1070
45.1200,3.1090
45.1200,3.1070
45.1200,3.1090
45.1200,3.1100
45.1100,3.1090
45.1100,3.1070
45.1200,3.1090
45.1200,3.1090
45.1100,3.1090
45.1200,3.1090
45.1100,3.1090
45.1100,3.1090
45.1100,3.1070
45.1100,3.1070
45.1100,3.1060
45.1100,3.1070
45.1100,3.1060
45.1100,3.1060
45.1100,3.1060
45.1100,3.1060
45.1100,3.1090
45.1100,3.1050
45.1100,3.1050
45.1100,3.1070
45.1000,3.1060
45.1000,3.1060
45.1000,3.1060
45.1000,3.1060
45.1000,3.1060
45.1000,3.1050
45.1000,3.1040
45.1000,3.1040
45.1000,3.1040
45.1000,3.1040
45.1000,3.1050
45.1000,3.1050
45.1000,3.1060
45.0900,3.1050
45.1000,3.1050
45.1000,3.1040
45.0900,3.1050
45.1000,3.1040
45.0900,3.1050
45.0900,3.1040
45.0900,3.1050
45.0900,3.1050
45.0900,3.1040
45.0900,3.1030
45.0900,3.1010
45.0900,3.1010
45.0900,3.1030
45.0900,3.1010
45.0900,3.1000
45.0900,3.0990
45.0900,3.1000
45.0900,3.1030
45.0900,3.1010
45.0900,3.1030
45.0900,3.1010
45.0900,3.1010
45.0800,3.1010
45.0800,3.1030
45.0800,3.1030
45.0800,3.1030
45.0800,3.1030
45.0800,3.1030
45.0800,3.1010
45.0800,3.1010
45.0800,3.1010
45.0800,3.1010
45.0700,3.1030
45.0800,3.1030
45.0800,3.1030
45.0800,3.1010
45.0700,3.1000
45.0800,3.1000
45.0700,3.1000
45.0800,3.1000
45.0700,3.1000
45.0700,3.0990
45.0700,3.0990
45.0700,3.0990
45.0700,3.1000
45.0700,3.0990
45.0700,3.0980
45.0700,3.0960
45.0700,3.0990
45.0700,3.0980
45.0700,3.0990
45.0700,3.0980
45.0700,3.0980
45.0700,3.0980
45.0700,3.0990
45.0700,3.0980
45.0700,3.0980
45.0700,3.0980
45.0700,3.0960
45.0700,3.0980
45.0600,3.1000
45.0700,3.0990
45.0700,3.0980
45.0600,3.1000
45.0700,3.0990
45.0600,3.1000
45.0600,3.0990
45.0600,3.0980
45.0600,3.0980
45.0600,3.0990
45.0600,3.0990
45.0600,3.0980
45.0600,3.0960
45.0600,3.0980
45.0600,3.0990
45.0600,3.0990
45.0500,3.0990
45.0500,3.1000
45.0500,3.0990
45.0500,3.0980
45.0500,3.0980
45.0500,3.0980
45.0500,3.0980
45.0500,3.0990
45.0500,3.0980
45.0500,3.0960
45.0500,3.0950
45.0500,3.0940
45.0500,3.0950
45.0500,3.0950
45.0500,3.0940
45.0400,3.0950
45.0400,3.0950
45.0500,3.0960
45.0500,3.0940
45.0400,3.0940
45.0400,3.0940
45.0400,3.0930
45.0400,3.0930
45.0400,3.0930
45.0400,3.0930
45.0400,3.0940
45.0400,3.0930
45.0400,3.0930
45.0400,3.0930
45.0400,3.0930
45.0400,3.0930
45.0300,3.0940
45.0300,3.0930
45.0400,3.0930
45.0400,3.0940
45.0300,3.0930
45.0300,3.0900
45.0300,3.0920
45.0300,3.0920
45.0300,3.0920
45.0300,3.0930
45.0300,3.0930
45.0300,3.0930
45.0300,3.0920
45.0300,3.0920
45.0300,3.0900
45.0300,3.0900
45.0200,3.0900
45.0300,3.0920
45.0300,3.0900
45.0300,3.0900
45.0300,3.0900
45.0300,3.0920
45.0200,3.0920
45.0200,3.0920
45.0200,3.0920
45.0200,3.0900
45.0200,3.0920
45.0200,3.0900
45.0200,3.0920
45.0200,3.0890
45.0200,3.0880
45.0200,3.0900
45.0200,3.0920
45.0200,3.0900
45.0200,3.0880
45.0100,3.0880
45.0200,3.0890
45.0100,3.0880
45.0100,3.0890
45.0100,3.0890
45.0100,3.0890
45.0100,3.0880
45.0100,3.0850
45.0100,3.0850
45.0100,3.0880
45.0100,3.0870
45.0100,3.0850
45.0100,3.0870
45.0100,3.0880
45.0100,3.0850
45.0100,3.0850
45.0100,3.0870
45.0000,3.0850
45.0000,3.0870
45.0000,3.0870
45.0100,3.0870
45.0000,3.0870
45.0000,3.0840
45.0000,3.0870
45.0000,3.0870
45.0000,3.0880
45.0000,3.0880
45.0000,3.0880
45.0000,3.0880
45.0000,3.0850
45.0000,3.0850
45.0000,3.0850
45.0000,3.0870
45.0000,3.0870
45.0000,3.0880
45.0000,3.0870
44.9900,3.0850
44.9900,3.0870
45.0000,3.0850
44.9900,3.0840
44.9900,3.0840
44.9900,3.0840
44.9900,3.0870
44.9900,3.0850
44.9900,3.0840
44.9900,3.0830
44.9900,3.0840
44.9900,3.0840
44.9900,3.0830
44.9900,3.0820
44.9900,3.0810
44.9900,3.0820
44.9900,3.0820
44.9900,3.0820
44.9900,3.0820
44.9900,3.0810
44.9800,3.0810
44.9800,3.0790
44.9800,3.0820
44.9800,3.0820
44.9800,3.0820
44.9800,3.0810
44.9800,3.0810
44.9800,3.0820
44.9800,3.0830
44.9800,3.0820
44.9800,3.0830
44.9800,3.0820
44.9800,3.0830
44.9800,3.0820
44.9800,3.0830
44.9800,3.0830
44.9800,3.0830
44.9800,3.0830
44.9800,3.0830
44.9700,3.0820
44.9700,3.0820
44.9700,3.0780
44.9800,3.0810
44.9800,3.0810
44.9800,3.0780
44.9800,3.0790
44.9800,3.0810
44.9700,3.0810
44.9700,3.0780
44.9700,3.0780
44.9700,3.0780
44.9800,3.0790
44.9800,3.0780
44.9700,3.0790
44.9600,3.0790
44.9700,3.0810
44.9700,3.0780
44.9600,3.0770
44.9600,3.0770
44.9600,3.0760
44.9600,3.0770
44.9600,3.0780
44.9600,3.0760
44.9700,3.0760
44.9700,3.0770
44.9600,3.0760
44.9600,3.0780
44.9600,3.0770
44.9600,3.0770
44.9600,3.0780
44.9600,3.0760
44.9600,3.0770
44.9600,3.0770
44.9600,3.0760
44.9600,3.0740
44.9600,3.0740
44.9500,3.0760
44.9600,3.0760
44.9600,3.0760
44.9600,3.0730
44.9600,3.0740
44.9600,3.0760
44.9600,3.0770
44.9500,3.0760
44.9600,3.0770
44.9600,3.0760
44.9600,3.0760
44.9500,3.0770
44.9500,3.0760
44.9600,3.0760
44.9500,3.0760
44.9500,3.0760
44.9500,3.0740
44.9500,3.0760
44.9500,3.0760
44.9500,3.0740
44.9500,3.0730
44.9500,3.0730
44.9500,3.0710
44.9500,3.0720
44.9500,3.0720
44.9500,3.0720
44.9500,3.0720
44.9500,3.0710
44.9500,3.0710
44.9400,3.0710
44.9400,3.0720
44.9400,3.0700
44.9400,3.0710
44.9400,3.0720
44.9400,3.0730
44.9400,3.0730
44.9400,3.0740
44.9400,3.0730
44.9400,3.0730
44.9400,3.0730
44.9400,3.0730
44.9400,3.0730
44.9400,3.0720
44.9400,3.0720
44.9400,3.0710
44.9400,3.0710
44.9300,3.0710
44.9300,3.0700
44.9300,3.0710
44.9300,3.0710
44.9300,3.0710
44.9300,3.0700
44.9300,3.0700
44.9300,3.0700
44.9300,3.0680
44.9300,3.0680
44.9300,3.0670
44.9300,3.0670
44.9300,3.0670
44.9300,3.0670
44.9300,3.0670
44.9300,3.0700
44.9300,3.0700
44.9300,3.0680
44.9300,3.0680
44.9200,3.0670
44.9200,3.0660
44.9200,3.0670
44.9200,3.0680
44.9200,3.0670
44.9200,3.0670
44.9200,3.0660
44.9200,3.0670
44.9200,3.0670
44.9200,3.0650
44.9200,3.0650
44.9200,3.0660
44.9200,3.0650
44.9100,3.0660
44.9200,3.0670
44.9200,3.0660
44.9200,3.0630
44.9100,3.0650
44.9200,3.0650
44.9100,3.0650
44.9200,3.0630
44.9100,3.0620
44.9200,3.0630
44.9100,3.0620
44.9100,3.0620
44.9100,3.0610
44.9100,3.0630
44.9100,3.0610
44.9100,3.0620
44.9100,3.0630
44.9100,3.0650
44.9100,3.0630
44.9100,3.0620
44.9100,3.0630
44.9100,3.0660
44.9100,3.0660
44.9100,3.0650
44.9100,3.0650
44.9100,3.0660
44.9100,3.0650
44.9000,3.0630
44.9000,3.0630
44.9000,3.0650
44.9000,3.0650
44.9000,3.0630
44.9000,3.0650
44.9000,3.0620
44.9000,3.0630
44.9000,3.0610
44.9000,3.0600
44.9000,3.0600
44.9000,3.0600
44.9000,3.0590
44.8900,3.0610
44.9000,3.0610
44.9000,3.0600
44.8900,3.0600
44.8900,3.0590
44.8900,3.0600
44.8900,3.0570
44.8900,3.0600
44.8900,3.0600
44.8900,3.0590
44.8900,3.0590
44.8900,3.0590
44.8900,3.0610
44.8900,3.0590
44.8900,3.0570
44.8900,3.0590
44.8900,3.0570
44.8900,3.0570
44.8900,3.0570
44.8900,3.0600
44.8900,3.0570
44.8900,3.0590
44.8900,3.0570
44.8900,3.0570
44.8900,3.0590
44.8900,3.0590
44.8900,3.0570
44.8900,3.0540
44.8800,3.0560
44.8800,3.0550
44.8800,3.0550
44.8800,3.0550
44.8800,3.0540
44.8800,3.0560
44.8800,3.0550
44.8800,3.0540
44.8800,3.0550
44.8800,3.0560
44.8800,3.0560
44.8800,3.0560
44.8800,3.0560
44.8700,3.0560
44.8800,3.0570
44.8700,3.0560
44.8700,3.0550
44.8700,3.0560
44.8700,3.0560
44.8700,3.0550
44.8700,3.0540
44.8700,3.0530
44.8700,3.0540
44.8700,3.0530
44.8700,3.0530
44.8700,3.0510
44.8700,3.0510
44.8700,3.0530
44.8700,3.0540
44.8600,3.0510
44.8700,3.0510
44.8700,3.0510
44.8700,3.0510
44.8700,3.0510
44.8700,3.0530
44.8700,3.0530
44.8700,3.0530
44.8600,3.0530
44.8700,3.0530
44.8600,3.0500
44.8600,3.0510
44.8600,3.0510
44.8600,3.0500
44.8600,3.0490
44.8600,3.0500
44.8600,3.0490
44.8600,3.0480
44.8600,3.0460
44.8600,3.0490
44.8600,3.0460
44.8600,3.0450
44.8600,3.0460
44.8600,3.0460
44.8600,3.0460
44.8600,3.0460
44.8600,3.0480
44.8600,3.0460
44.8600,3.0490
44.8600,3.0480
44.8500,3.0490
44.8600,3.0490
44.8500,3.0480
44.8600,3.0460
44.8500,3.0480
44.8500,3.0480
44.8500,3.0480
44.8500,3.0480
44.8500,3.0450
44.8500,3.0450
44.8500,3.0460
44.8500,3.0460
44.8500,3.0460
44.8500,3.0450
44.8500,3.0460
44.8400,3.0450
44.8400,3.0440
44.8400,3.0450
44.8400,3.0440
44.8400,3.0430
44.8400,3.0460
44.8400,3.0450
44.8400,3.0450
44.8400,3.0440
44.8400,3.0440
44.8400,3.0450
44.8400,3.0440
44.8400,3.0430
44.8400,3.0420
44.8400,3.0430
44.8400,3.0420
44.8400,3.0420
44.8400,3.0420
44.8400,3.0420
44.8300,3.0400
44.8300,3.0400
44.8400,3.0400
44.8400,3.0390
44.8400,3.0390
44.8300,3.0400
44.8300,3.0400
44.8300,3.0400
44.8300,3.0400
44.8300,3.0390
44.8300,3.0400
44.8300,3.0400
44.8300,3.0390
44.8300,3.0390
44.8300,3.0400
44.8300,3.0400
44.8300,3.0400
44.8300,3.0400
44.8300,3.0400
44.8300,3.0390
44.8300,3.0380
44.8300,3.0390
44.8300,3.0390
44.8200,3.0380
44.8200,3.0380
44.8200,3.0370
44.8200,3.0370
44.8300,3.0350
44.8200,3.0380
44.8200,3.0380
44.8200,3.0350
44.8200,3.0370
44.8200,3.0370
44.8200,3.0350
44.8200,3.0370
44.8200,3.0370
44.8100,3.0380
44.8200,3.0380
44.8100,3.0380
44.8200,3.0380
44.8200,3.0380
44.8200,3.0370
44.8200,3.0380
44.8100,3.0370
44.8200,3.0350
44.8100,3.0350
44.8100,3.0370
44.8100,3.0340
44.8100,3.0350
44.8100,3.0340
44.8100,3.0340
44.8100,3.0320
44.8100,3.0330
44.8100,3.0340
44.8000,3.0330
44.8000,3.0340
44.8000,3.0320
44.8000,3.0330
44.8100,3.0320
44.8100,3.0320
44.8000,3.0320
44.8100,3.0320
44.8000,3.0320
44.8000,3.0320
44.8000,3.0320
44.8000,3.0320
44.8000,3.0310
44.7900,3.0320
44.8000,3.0310
44.8000,3.0310
44.8000,3.0310
44.7900,3.0290
44.8000,3.0270
44.8000,3.0270
44.8000,3.0310
44.7900,3.0280
44.8000,3.0280
44.7900,3.0280
44.7900,3.0270
44.7900,3.0270
44.7900,3.0270
44.7900,3.0260
44.7900,3.0270
44.7900,3.0270
44.7900,3.0270
44.7900,3.0280
44.7900,3.0270
44.7900,3.0280
44.7900,3.0290
44.7900,3.0260
44.7900,3.0260
44.7900,3.0270
44.7900,3.0280
44.7900,3.0270
44.7900,3.0290
44.7900,3.0270
44.7800,3.0280
44.7800,3.0280
44.7800,3.0280
44.7800,3.0280
44.7800,3.0270
44.7800,3.0260
44.7800,3.0240
44.7800,3.0230
44.7800,3.0240
44.7800,3.0230
44.7800,3.0230
44.7800,3.0240
44.7800,3.0260
44.7800,3.0230
44.7800,3.0220
44.7800,3.0220
44.7800,3.0230
44.7800,3.0220
44.7800,3.0220
44.7800,3.0220
44.7700,3.0220
44.7800,3.0210
44.7700,3.0220
44.7800,3.0220
44.7800,3.0220
44.7700,3.0220
44.7800,3.0220
44.7700,3.0230
44.7700,3.0230
44.7700,3.0230
44.7700,3.0230
44.7800,3.0230
44.7700,3.0230
44.7700,3.0240
44.7700,3.0240
44.7700,3.0220
44.7700,3.0210
44.7700,3.0210
44.7700,3.0200
44.7700,3.0210
44.7700,3.0180
44.7700,3.0180
44.7700,3.0180
44.7600,3.0170
44.7700,3.0180
44.7700,3.0170
44.7600,3.0180
44.7600,3.0180
44.7600,3.0180
44.7600,3.0170
44.7600,3.0160
44.7600,3.0170
44.7600,3.0160
44.7600,3.0150
44.7600,3.0170
44.7600,3.0150
44.7600,3.0150
44.7600,3.0160
44.7600,3.0160
44.7600,3.0160
44.7600,3.0150
44.7600,3.0150
44.7600,3.0150
44.7600,3.0130
44.7600,3.0130
44.7600,3.0130
44.7600,3.0150
44.7600,3.0160
44.7500,3.0130
44.7500,3.0150
44.7500,3.0130
44.7500,3.0150
44.7500,3.0130
44.7500,3.0160
44.7500,3.0130
44.7500,3.0160
44.7500,3.0150
44.7500,3.0150
44.7500,3.0160
44.7500,3.0160
44.7500,3.0160
44.7500,3.0150
44.7500,3.0130
44.7400,3.0110
44.7400,3.0090
44.7500,3.0110
44.7500,3.0110
44.7500,3.0100
44.7400,3.0100
44.7400,3.0100
44.7400,3.0070
44.7500,3.0090
44.7400,3.0090
44.7400,3.0090
44.7400,3.0090
44.7400,3.0090
44.7400,3.0090
44.7400,3.0070
44.7400,3.0070
44.7400,3.0060
44.7300,3.0070
44.7400,3.0070
44.7400,3.0060
44.7400,3.0090
44.7400,3.0060
44.7300,3.0060
44.7300,3.0060
44.7300,3.0060
44.7300,3.0070
44.7300,3.0060
44.7300,3.0060
44.7300,3.0050
44.7300,3.0060
44.7300,3.0050
44.7300,3.0040
44.7300,3.0020
44.7300,3.0040
44.7300,3.0040
44.7300,3.0060
44.7300,3.0020
44.7300,3.0040
44.7300,3.0060
44.7300,3.0050
44.7200,3.0020
44.7300,3.0020
44.7200,3.0010
44.7200,3.0000
44.7200,3.0000
44.7200,3.0020
44.7200,3.0040
44.7200,3.0010
44.7200,3.0000
44.7200,3.0000
44.7200,3.0010
44.7200,3.0010
44.7200,3.0000
44.7200,3.0000
44.7200,3.0000
44.7200,3.0000
44.7200,3.0000
44.7200,3.0000
44.7200,3.0010
44.7100,2.9990
44.7100,3.0020
44.7100,3.0010
44.7100,3.0010
44.7100,3.0010
44.7100,3.0000
44.7100,2.9990
44.7100,2.9980
44.7100,2.9990
44.7100,2.9980
44.7100,2.9980
44.7100,2.9980
44.7100,2.9950
44.7100,2.9950
44.7100,2.9960
44.7100,2.9960
44.7100,2.9960
44.7100,2.9960
44.7100,2.9980
44.7100,2.9980
44.7000,2.9950
44.7000,2.9950
44.7000,2.9950
44.7000,2.9950
44.7000,2.9950
44.7000,2.9950
44.7000,2.9940
44.7000,2.9940
44.7000,2.9910
44.7000,2.9900
44.7000,2.9900
44.7000,2.9900
44.6900,2.9900
44.7000,2.9890
44.6900,2.9900
44.7000,2.9900
44.7000,2.9900
44.6900,2.9910
44.6900,2.9910
44.6900,2.9930
44.6900,2.9930
44.6900,2.9910
44.6900,2.9910
44.6900,2.9930
44.6900,2.9910
44.6900,2.9900
44.6900,2.9910
44.6900,2.9900
44.6900,2.9900
44.6900,2.9900
44.6900,2.9890
44.6900,2.9890
44.6900,2.9900
44.6900,2.9900
44.6800,2.9900
44.6800,2.9890
44.6800,2.9890
44.6800,2.9880
44.6800,2.9890
44.6800,2.9870
44.6800,2.9880
44.6800,2.9850
44.6800,2.9850
44.6800,2.9850
44.6800,2.9870
44.6800,2.9850
44.6800,2.9840
44.6800,2.9850
44.6800,2.9840
44.6800,2.9830
44.6800,2.9830
44.6800,2.9840
44.6800,2.9840
44.6800,2.9840
44.6800,2.9850
44.6800,2.9850
44.6700,2.9830
44.6800,2.9850
44.6800,2.9840
44.6800,2.9840
44.6700,2.9820
44.6700,2.9830
44.6700,2.9840
44.6700,2.9830
44.6700,2.9820
44.6700,2.9830
44.6700,2.9820
44.6700,2.9830
44.6700,2.9830
44.6700,2.9800
44.6700,2.9790
44.6600,2.9790
44.6600,2.9800
44.6600,2.9790
44.6600,2.9790
44.6600,2.9790
44.6600,2.9780
44.6600,2.9790
44.6600,2.9780
44.6600,2.9770
44.6600,2.9780
44.6600,2.9770
44.6600,2.9780
44.6600,2.9770
44.6600,2.9740
44.6600,2.9760
44.6600,2.9770
44.6600,2.9760
44.6600,2.9740
44.6600,2.9730
44.6600,2.9720
44.6500,2.9740
44.6600,2.9730
44.6600,2.9730
44.6600,2.9720
44.6500,2.9710
44.6600,2.9730
44.6500,2.9730
44.6500,2.9720
44.6500,2.9730
44.6500,2.9740
44.6500,2.9730
44.6500,2.9730
44.6500,2.9730
44.6500,2.9720
44.6500,2.9720
44.6500,2.9730
44.6500,2.9720
44.6500,2.9720
44.6500,2.9720
44.6500,2.9720
44.6500,2.9720
44.6400,2.9710
44.6500,2.9690
44.6500,2.9690
44.6500,2.9690
44.6400,2.9710
44.6400,2.9680
44.6400,2.9670
44.6400,2.9670
44.6400,2.9670
44.6400,2.9670
44.6400,2.9660
44.6400,2.9660
44.6400,2.9650
44.6400,2.9670
44.6400,2.9660
44.6400,2.9660
44.6400,2.9650
44.6400,2.9660
44.6400,2.9660
44.6400,2.9650
44.6300,2.9660
44.6400,2.9650
44.6400,2.9650
44.6300,2.9650
44.6300,2.9650
44.6400,2.9630
44.6300,2.9650
44.6300,2.9620
44.6300,2.9630
44.6300,2.9630
44.6300,2.9630
44.6400,2.9620
44.6300,2.9600
44.6300,2.9610
44.6300,2.9600
44.6300,2.9620
44.6300,2.9600
44.6300,2.9600
44.6300,2.9600
44.6300,2.9580
44.6300,2.9580
44.6300,2.9580
44.6300,2.9600
44.6300,2.9580
44.6300,2.9600
44.6300,2.9580
44.6300,2.9580
44.6300,2.9570
44.6200,2.9570
44.6200,2.9580
44.6200,2.9570
44.6200,2.9580
44.6200,2.9560
44.6200,2.9560
44.6200,2.9570
44.6200,2.9570
44.6200,2.9560
44.6200,2.9560
44.6200,2.9560
44.6200,2.9550
44.6200,2.9560
44.6200,2.9540
44.6200,2.9510
44.6100,2.9540
44.6100,2.9540
44.6100,2.9520
44.6200,2.9520
44.6100,2.9510
44.6100,2.9510
44.6200,2.9500
44.6200,2.9510
44.6100,2.9500
44.6200,2.9520
44.6200,2.9520
44.6100,2.9520
44.6100,2.9520
44.6100,2.9500
44.6100,2.9490
44.6100,2.9500
44.6100,2.9510
44.6100,2.9500
44.6100,2.9490
44.6100,2.9460
44.6100,2.9460
44.6100,2.9470
44.6000,2.9460
44.6000,2.9460
44.6000,2.9440
44.6000,2.9430
44.6000,2.9440
44.6000,2.9450
44.6000,2.9460
44.6000,2.9460
44.6000,2.9470
44.6000,2.9450
44.6000,2.9460
44.6000,2.9460
44.5900,2.9450
44.6000,2.9440
44.6000,2.9440
44.6000,2.9450
44.6000,2.9450
44.6000,2.9440
44.6000,2.9440
44.6000,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9430
44.5900,2.9410
44.5900,2.9430
44.5900,2.9430
44.5900,2.9410
44.5900,2.9400
44.5900,2.9390
44.5900,2.9400
44.5900,2.9390
44.5900,2.9380
44.5800,2.9380
44.5800,2.9370
44.5900,2.9380
44.5900,2.9370
44.5800,2.9370
44.5800,2.9370
44.5800,2.9340
44.5800,2.9350
44.5800,2.9350
44.5800,2.9370
44.5800,2.9340
44.5800,2.9340
44.5800,2.9330
44.5800,2.9330
44.5800,2.9330
44.5800,2.9340
44.5800,2.9330
44.5800,2.9320
44.5800,2.9300
44.5800,2.9300
44.5800,2.9300
44.5800,2.9320
44.5800,2.9320
44.5800,2.9300
44.5800,2.9300
44.5800,2.9320
44.5800,2.9300
44.5700,2.9300
44.5700,2.9300
44.5700,2.9290
44.5700,2.9300
44.5800,2.9300
44.5700,2.9280
44.5700,2.9270
44.5700,2.9270
44.5700,2.9280
44.5700,2.9290
44.5700,2.9290
44.5700,2.9290
44.5700,2.9280
44.5700,2.9290
44.5700,2.9290
44.5700,2.9290
44.5700,2.9280
44.5700,2.9270
44.5600,2.9260
44.5700,2.9240
44.5600,2.9240
44.5600,2.9240
44.5700,2.9240
44.5600,2.9230
44.5700,2.9220
44.5600,2.9230
44.5600,2.9220
44.5600,2.9210
44.5600,2.9210
44.5600,2.9210
44.5600,2.9230
44.5500,2.9220
44.5600,2.9230
44.5600,2.9220
44.5500,2.9220
44.5500,2.9220
44.5600,2.9180
44.5500,2.9180
44.5500,2.9210
44.5500,2.9190
44.5500,2.9180
44.5500,2.9170
44.5500,2.9170
44.5500,2.9160
44.5500,2.9150
44.5500,2.9160
44.5500,2.9160
44.5500,2.9150
44.5500,2.9160
44.5500,2.9160
44.5500,2.9160
44.5500,2.9160
44.5400,2.9160
44.5500,2.9150
44.5500,2.9160
44.5400,2.9150
44.5500,2.9150
44.5400,2.9150
44.5400,2.9180
44.5400,2.9160
44.5400,2.9160
44.5400,2.9130
44.5400,2.9150
44.5400,2.9150
44.5400,2.9120
44.5400,2.9150
44.5400,2.9130
44.5400,2.9130
44.5400,2.9130
44.5400,2.9120
44.5400,2.9120
44.5300,2.9120
44.5300,2.9100
44.5400,2.9080
44.5300,2.9100
44.5300,2.9080
44.5300,2.9080
44.5300,2.9070
44.5300,2.9080
44.5300,2.9060
44.5300,2.9050
44.5300,2.9060
44.5300,2.9050
44.5300,2.9050
44.5300,2.9050
44.5300,2.9050
44.5300,2.9050
44.5300,2.9040
44.5300,2.9050
44.5300,2.9050
44.5200,2.9050
44.5300,2.9040
44.5200,2.9010
44.5200,2.9000
44.5200,2.9000
44.5200,2.9000
44.5200,2.9010
44.5200,2.9000
44.5200,2.9000
44.5200,2.9000
44.5200,2.8990
44.5200,2.8990
44.5200,2.8990
44.5200,2.8990
44.5200,2.8990
44.5100,2.8970
44.5100,2.8970
44.5200,2.8970
44.5100,2.8990
44.5100,2.8960
44.5100,2.8960
44.5100,2.8950
44.5100,2.8950
44.5100,2.8950
44.5100,2.8950
44.5100,2.8940
44.5100,2.8940
44.5100,2.8950
44.5100,2.8940
44.5100,2.8930
44.5100,2.8940
44.5000,2.8940
44.5100,2.8930
44.5100,2.8930
44.5100,2.8930
44.5000,2.8910
44.5100,2.8910
44.5000,2.8910
44.5100,2.8910
44.5100,2.8900
44.5000,2.8910
44.5000,2.8900
44.5000,2.8900
44.5000,2.8890
44.5000,2.8890
44.5000,2.8860
44.5000,2.8860
44.5000,2.8860
44.5000,2.8850
44.5000,2.8850
44.4900,2.8850
44.4900,2.8850
44.4900,2.8850
44.5000,2.8850
44.4900,2.8840
44.4900,2.8850
44.4900,2.8830
44.4900,2.8840
44.4900,2.8840
44.4900,2.8850
44.4900,2.8830
44.4900,2.8830
44.4900,2.8820
44.4900,2.8830
44.4900,2.8830
44.4900,2.8820
44.4900,2.8820
44.4900,2.8820
44.4900,2.8830
44.4900,2.8820
44.4800,2.8820
44.4900,2.8830
44.4800,2.8820
44.4800,2.8820
44.4800,2.8790
44.4800,2.8780
44.4800,2.8780
44.4800,2.8770
44.4800,2.8750
44.4800,2.8750
44.4800,2.8730
44.4800,2.8740
44.4800,2.8740
44.4800,2.8730
44.4800,2.8730
44.4800,2.8720
44.4800,2.8720
44.4800,2.8720
44.4700,2.8720
44.4700,2.8710
44.4800,2.8720
44.4700,2.8710
44.4700,2.8720
44.4700,2.8710
44.4800,2.8730
44.4700,2.8720
44.4700,2.8720
44.4700,2.8720
44.4700,2.8690
44.4700,2.8680
44.4700,2.8680
44.4700,2.8680
44.4700,2.8660
44.4700,2.8660
44.4700,2.8670
44.4700,2.8660
44.4700,2.8660
44.4700,2.8660
44.4600,2.8670
44.4700,2.8670
44.4700,2.8660
44.4700,2.8660
44.4600,2.8630
44.4600,2.8610
44.4600,2.8630
44.4600,2.8630
44.4600,2.8640
44.4600,2.8620
44.4600,2.8620
44.4600,2.8620
44.4600,2.8640
44.4500,2.8630
44.4600,2.8620
44.4600,2.8600
44.4500,2.8600
44.4500,2.8600
44.4500,2.8580
44.4500,2.8560
44.4400,2.8570
44.4400,2.8550
44.4400,2.8560
44.4500,2.8550
44.4500,2.8560
44.4500,2.8550
44.4500,2.8520
44.4500,2.8530
44.4500,2.8530
44.4500,2.8520
44.4500,2.8510
44.4500,2.8520
44.4500,2.8510
44.4500,2.8500
44.4500,2.8520
44.4500,2.8510
44.4500,2.8510
44.4500,2.8510
44.4400,2.8500
44.4400,2.8490
44.4400,2.8470
44.4400,2.8500
44.4500,2.8490
44.4400,2.8490
44.4400,2.8470
44.4500,2.8470
44.4400,2.8470
44.4400,2.8460
44.4400,2.8460
44.4400,2.8470
44.4400,2.8450
44.4400,2.8460
44.4400,2.8460
44.4400,2.8450
44.4300,2.8440
44.4300,2.8440
44.4300,2.8420
44.4300,2.8420
44.4400,2.8420
44.4300,2.8440
44.4300,2.8410
44.4300,2.8400
44.4300,2.8390
44.4300,2.8390
44.4300,2.8400
44.4300,2.8400
44.4400,2.8400
44.4300,2.8390
44.4300,2.8360
